Wall time,Step,Value
1715337611.648331,4900,0.027316931635141373
1715337654.345361,5000,0.027401285246014595
1715337699.429336,5100,0.027487335726618767
1715337742.009564,5200,0.027559341862797737
1715337784.67454,5300,0.02763165347278118
1715337827.916326,5400,0.027684757485985756
1715337870.558229,5500,0.02777249552309513
1715337913.500665,5600,0.027843479067087173
1715337956.425705,5700,0.02787761203944683
1715337999.033161,5800,0.027932021766901016
1715338041.971143,5900,0.028025701642036438
1715338084.775032,6000,0.02808009646832943
1715338129.774514,6100,0.028163572773337364
1715338172.337192,6200,0.028213050216436386
1715338215.01078,6300,0.02825959213078022
1715338257.432614,6400,0.02832181565463543
1715513809.538118,6100,0.028152931481599808
1715513851.309054,6200,0.028201304376125336
1715513892.60456,6300,0.028286263346672058
1715513933.828774,6400,0.028336403891444206
1715513975.105097,6500,0.028380701318383217
1715514016.717746,6600,0.028444278985261917
1715514058.255532,6700,0.028489572927355766
1715514099.592624,6800,0.028516551479697227
1715514140.689423,6900,0.028563056141138077
1715514182.036345,7000,0.02858670800924301
1715514225.72084,7100,0.02860916778445244
1715514267.508461,7200,0.02864484116435051
1715514308.779662,7300,0.028683291748166084
1715514349.958969,7400,0.02872064895927906
1715514391.314942,7500,0.028754770755767822
1715514432.335298,7600,0.02880224585533142
1715514473.771072,7700,0.028843116015195847
1715514515.197814,7800,0.028880372643470764
1715514556.618764,7900,0.028900615870952606
1715514597.641153,8000,0.02892099693417549
1715514641.796304,8100,0.028965163975954056
1715514683.065696,8200,0.02897047996520996
1715514724.725285,8300,0.028979379683732986
1715514765.921072,8400,0.029001077637076378
1715514807.045387,8500,0.029058681800961494
1715514848.351989,8600,0.02908708155155182
1715514889.527356,8700,0.029133591800928116
1715514932.028632,8800,0.029181702062487602
1715516197.848767,8100,0.028929850086569786
1715516239.167934,8200,0.02896108850836754
1715516280.594008,8300,0.028988078236579895
1715516321.700617,8400,0.029050152748823166
1715516362.83465,8500,0.029088094830513
1715516403.816815,8600,0.029129810631275177
1715516445.030008,8700,0.02914152294397354
1715516486.747258,8800,0.029157539829611778
1715516528.128296,8900,0.029170867055654526
1715516569.379816,9000,0.029203634709119797
1715516613.898218,9100,0.029267093166708946
1715516655.357106,9200,0.029317889362573624
1715516699.120046,9300,0.029333064332604408
1715516740.607281,9400,0.029381446540355682
1715516781.425463,9500,0.02938237413764
1715516822.74387,9600,0.029414543882012367
1715516864.03494,9700,0.029437066987156868
1715516905.944515,9800,0.029444284737110138
1715516947.056086,9900,0.02946690283715725
1715516988.420022,10000,0.029466979205608368
1715517031.738821,10100,0.029491029679775238
1715517073.262779,10200,0.029495347291231155
1715517114.481275,10300,0.029513301327824593
1715517156.259192,10400,0.029509447515010834
1715517887.331942,10100,0.029461342841386795
1715517928.028417,10200,0.029520029202103615
1715517969.443186,10300,0.02956213429570198
1715518010.445429,10400,0.029584085568785667
1715518052.352676,10500,0.02962876483798027
1715518093.457458,10600,0.02963545359671116
1715518134.799329,10700,0.029626306146383286
1715518175.875475,10800,0.029634874314069748
1715518217.150256,10900,0.02963082306087017
1715518258.451232,11000,0.029621725901961327
1715518302.484721,11100,0.029627544805407524
1715518343.379766,11200,0.02962896041572094
1715518384.756895,11300,0.0296217929571867
1715518425.658367,11400,0.0296245738863945
1715518466.953526,11500,0.02963346056640148
1715518508.339844,11600,0.029663551598787308
1715518549.795947,11700,0.029663318768143654
1715518590.780913,11800,0.029666557908058167
1715518632.065461,11900,0.02967630885541439
1715518672.927335,12000,0.029674211516976357
1715518717.614371,12100,0.029667286202311516
1715518758.69807,12200,0.029675671830773354
1715518799.852203,12300,0.029672771692276
1715518840.92116,12400,0.029691431671380997
1715518882.229734,12500,0.029661668464541435
1715518923.380752,12600,0.02965201437473297
1715518965.378998,12700,0.02963038720190525
1715519006.560135,12800,0.029639950022101402
1715519048.010738,12900,0.029641786590218544
1715519089.008903,13000,0.0296389888972044
1715519133.022757,13100,0.029631126672029495
1715519174.55872,13200,0.02964111417531967
1715519215.668904,13300,0.029672155156731606
1715519256.950486,13400,0.02968011610209942
1715519298.007862,13500,0.029674556106328964
1715519339.347412,13600,0.029677435755729675
1715519380.241911,13700,0.029661109670996666
1715519421.907825,13800,0.029637256637215614
1715519462.870739,13900,0.029630865901708603
1715519504.108372,14000,0.029640115797519684
1715519547.244408,14100,0.029617885127663612
1715937351.042219,14100,0.029619593173265457
1715937391.588261,14200,0.0295883659273386
1715937432.165441,14300,0.029575204476714134
1715937473.290643,14400,0.029558507725596428
1715937514.351673,14500,0.02955424226820469
1715937555.603992,14600,0.029551513493061066
1715937596.571782,14700,0.02953368052840233
1715937637.93735,14800,0.029560783877968788
1715937679.410534,14900,0.029548441991209984
1715937720.903355,15000,0.029514644294977188
1715937764.860821,15100,0.029489615932106972
1715937806.089967,15200,0.029524285346269608
1715937847.506274,15300,0.029510900378227234
1715937888.668525,15400,0.02949519269168377
1715937930.019037,15500,0.029465898871421814
1715937971.000903,15600,0.0294635072350502
1715938012.730819,15700,0.029447082430124283
1715938054.149091,15800,0.029440468177199364
1715938095.211818,15900,0.029423167929053307
1715938136.72189,16000,0.029417328536510468
1715938180.174824,16100,0.02939721755683422
1715938221.685651,16200,0.029393838718533516
1715938263.180243,16300,0.02938646264374256
1715938304.473643,16400,0.029343480244278908
1715938346.09915,16500,0.02928975038230419
1715938387.383949,16600,0.02926030382514
1715938428.932176,16700,0.02924102172255516
1715938470.008322,16800,0.029214877635240555
1715938511.672721,16900,0.029204780235886574
1715938552.771737,17000,0.029193220660090446
1715938596.845664,17100,0.02918553724884987
1715938638.142816,17200,0.029170958325266838
1715938679.886693,17300,0.029154181480407715
1715938721.468345,17400,0.029109841212630272
1715938762.495927,17500,0.029112109914422035
1715938803.971937,17600,0.029078491032123566
1715938844.989499,17700,0.029094800353050232
1715938886.539921,17800,0.0291245486587286
1715938927.793042,17900,0.029134806245565414
1715938969.268539,18000,0.02910545840859413
1715939013.284791,18100,0.029069144278764725
